symbol,date,sentiment_signal
SNDK,3/12/2013,6
COL,3/12/2013,6
PNC,3/12/2013,2
DAL,3/12/2013,2
COH,3/12/2013,-1
LLTC,3/12/2013,1
DFS,3/12/2013,-3
ROK,3/12/2013,4
FRX,3/12/2013,6
RAI,3/12/2013,5
HRS,3/12/2013,2
BCR,3/12/2013,1
GCI,3/12/2013,-1
ETN,3/12/2013,3
SIAL,3/12/2013,1
PHM,3/12/2013,-1
HIG,3/12/2013,3
JPM,3/12/2013,6
DOW,3/12/2013,-1
EW,3/12/2013,-1
RTN,3/12/2013,-3
CAM,3/12/2013,1
NTRI,3/12/2013,-3
FTI,3/12/2013,-1
JEC,3/12/2013,1
ESV,3/12/2013,5
NTRS,3/12/2013,4
KLAC,3/12/2013,1
RHT,3/12/2013,1
CCE,3/12/2013,-1
DGX,3/12/2013,3
FHN,3/12/2013,3
ADI,3/12/2013,6
PFE,3/12/2013,-1
FDX,3/12/2013,-1
CNX,3/12/2013,1
PBI,3/12/2013,-1
AAPL,3/12/2013,3
PX,3/12/2013,1
ETR,3/12/2013,-1
FDO,3/12/2013,-1
TMO,3/12/2013,1
BK,3/12/2013,1
CAH,3/12/2013,1
ZMH,3/12/2013,1
DISCA,3/12/2013,1
DO,3/12/2013,1
EFX,3/12/2013,-3
NEM,3/12/2013,-1
APC,3/12/2013,1
MCHP,3/12/2013,-1
ZNGA,3/12/2013,5
LH,3/12/2013,1
SHLD,3/12/2013,-1
CMI,3/12/2013,2
IRM,3/12/2013,3
NTAP,3/12/2013,1
CTAS,3/12/2013,6
OXY,3/12/2013,1
ECL,3/12/2013,-1
NILE,3/12/2013,-3
ADP,3/12/2013,6
ADSK,3/12/2013,-1
SWY,3/12/2013,6
DHI,3/12/2013,-1
FIS,3/12/2013,6
UNP,3/12/2013,5
MON,3/12/2013,-1
SO,3/12/2013,-1
WMT,3/12/2013,2
NE,3/12/2013,-1
BRK-B,3/12/2013,-1
CPB,3/12/2013,1
PETM,3/12/2013,1
NYX,3/12/2013,-1
HOG,3/12/2013,-1
GPC,3/12/2013,1
MS,3/12/2013,-1
AMT,3/12/2013,-1
DLTR,3/12/2013,-1
MOLX,3/12/2013,1
RL,3/12/2013,-1
FITB,3/12/2013,-1
INTU,3/12/2013,-3
DDS,3/12/2013,-1
VIAB,3/12/2013,-1
WYN,3/12/2013,6
MAR,3/12/2013,5
WFC,3/12/2013,-1
LO,3/12/2013,2
MDT,3/12/2013,-1
LMT,3/12/2013,-1
BHI,3/12/2013,-3
VITC,3/12/2013,-1
CELG,3/12/2013,-1
NRG,3/12/2013,-1
WAT,3/12/2013,1
AIG,3/12/2013,1
COST,3/12/2013,-3
HBAN,3/12/2013,2
MMM,3/12/2013,3
PPG,3/12/2013,6
INTC,3/12/2013,3
EXPD,3/12/2013,1
CSC,3/12/2013,6
WDC,3/12/2013,5
R,3/12/2013,-1
BLK,3/12/2013,-1
MET,3/12/2013,6
HUM,3/12/2013,1
ANF,3/12/2013,1
RSG,3/12/2013,1
MNST,3/12/2013,-1
CMCSA,3/12/2013,4
PGR,3/12/2013,1
JNPR,3/12/2013,-1
WMB,3/12/2013,-1
DG,3/12/2013,-1
STZ,3/12/2013,-1
GWW,3/12/2013,-1
ZION,3/12/2013,6
VRSN,3/12/2013,6
EXC,3/12/2013,6
DNB,3/12/2013,2
P,3/12/2013,-1
BMY,3/12/2013,5
TAP,3/12/2013,4
NBL,3/12/2013,1
AKAM,3/12/2013,-1
VLO,3/12/2013,2
BIIB,3/12/2013,3
CAG,3/12/2013,1
MTB,3/12/2013,-3
PPL,3/12/2013,3
BF-B,3/12/2013,-1
BMS,3/12/2013,1
LEG,3/12/2013,4
GMCR,3/12/2013,1
EXPE,3/12/2013,-1
HRL,3/12/2013,6
WPO,3/12/2013,-3
ORCL,3/12/2013,6
MAT,3/12/2013,5
CHK,3/12/2013,-1
FSLR,3/12/2013,-1
SCHW,3/12/2013,-1
A,3/12/2013,6
ATVI,3/12/2013,6
DUK,3/12/2013,2
SAI,3/12/2013,-3
SNE,3/12/2013,-3
SNI,3/12/2013,1
ATI,3/12/2013,6
STT,3/12/2013,2
MRK,3/12/2013,-1
VNO,3/12/2013,-3
T,3/12/2013,-1
XRAY,3/12/2013,1
SEE,3/12/2013,1
MMC,3/12/2013,4
CCI,3/12/2013,4
JCI,3/12/2013,1
IGT,3/12/2013,1
AES,3/12/2013,-3
CBS,3/12/2013,1
BIG,3/12/2013,-1
NWL,3/12/2013,-1
EMR,3/12/2013,3
ACN,3/12/2013,-1
GES,3/12/2013,6
TRV,3/12/2013,6
URBN,3/12/2013,1
BRCM,3/12/2013,-1
NU,3/12/2013,3
RF,3/12/2013,1
MHFI,3/12/2013,6
FTR,3/12/2013,6
HCBK,3/12/2013,3
CTL,3/12/2013,-1
IFF,3/12/2013,6
UNH,3/12/2013,-1
ADT,3/12/2013,4
NXY,3/12/2013,4
BEAM,3/12/2013,-1
COP,3/12/2013,-3
MCK,3/12/2013,1
PETS,3/12/2013,6
LYB,3/12/2013,6
PNW,3/12/2013,6
MAS,3/12/2013,1
SRCL,3/12/2013,6
ABC,3/12/2013,-1
BMC,3/12/2013,6
BTU,3/12/2013,-1
CVH,3/12/2013,6
JOSB,3/12/2013,3
HCN,3/12/2013,1
X,3/12/2013,-1
PRU,3/12/2013,6
ESRX,3/12/2013,-1
ARO,3/12/2013,6
BBY,3/12/2013,6
NOV,3/12/2013,-1
AVB,3/12/2013,3
CL,3/12/2013,3
RHI,3/12/2013,2
JDSU,3/12/2013,3
CTSH,3/12/2013,1
NSC,3/12/2013,6
L,3/12/2013,-1
JCP,3/12/2013,-3
MWV,3/12/2013,1
AVY,3/12/2013,1
S,3/12/2013,6
CCL,3/12/2013,-1
PDCO,3/12/2013,1
KMX,3/12/2013,6
MSFT,3/12/2013,6
DRI,3/12/2013,-1
NDAQ,3/12/2013,5
UPS,3/12/2013,6
MCD,3/12/2013,-3
TGT,3/12/2013,4
CTXS,3/12/2013,5
LUV,3/12/2013,6
XRX,3/12/2013,-1
BBT,3/12/2013,-1
DVN,3/12/2013,6
BSX,3/12/2013,3
ARG,3/12/2013,1
MA,3/12/2013,-3
BKS,3/12/2013,-3
NOK,3/12/2013,-3
DIS,3/12/2013,-3
KSS,3/12/2013,1
CAB,3/12/2013,2
GS,3/12/2013,-1
CINF,3/12/2013,3
CFN,3/12/2013,6
CF,3/12/2013,-3
FCX,3/12/2013,3
CI,3/12/2013,1
OMC,3/12/2013,-3
FMC,3/12/2013,6
PSX,3/12/2013,6
HD,3/12/2013,1
SKS,3/12/2013,1
NLY,3/12/2013,1
JWN,3/12/2013,6
PM,3/12/2013,4
ZLC,3/12/2013,4
VMC,3/12/2013,1
CMG,3/12/2013,6
HNZ,3/12/2013,-1
JNJ,3/12/2013,6
FOSL,3/12/2013,-1
HES,3/12/2013,5
NFX,3/12/2013,1
IVZ,3/12/2013,-1
CVS,3/12/2013,1
PCLN,3/12/2013,-1
BBRY,3/12/2013,-3
SFLY,3/12/2013,6
PCS,3/12/2013,-1
XEL,3/12/2013,3
COV,3/12/2013,6
WM,3/12/2013,6
HSY,3/12/2013,1
D,3/12/2013,1
DVA,3/12/2013,1
CAT,3/12/2013,3
BBBY,3/12/2013,1
YHOO,3/12/2013,-1
CA,3/12/2013,5
AIZ,3/12/2013,1
APD,3/12/2013,1
HOTT,3/12/2013,-1
FL,3/12/2013,-3
OKE,3/12/2013,-1
TRIP,3/12/2013,1
AMZN,3/12/2013,-1
HAL,3/12/2013,-1
TROW,3/12/2013,6
PFG,3/12/2013,-1
COF,3/12/2013,-3
XL,3/12/2013,3
DNR,3/12/2013,1
ABBV,3/12/2013,-1
MPC,3/12/2013,-1
TE,3/12/2013,1
DLX,3/12/2013,6
FE,3/12/2013,6
DELL,3/12/2013,-1
YUM,3/12/2013,-3
WEC,3/12/2013,6
AEO,3/12/2013,-1
TIF,3/12/2013,3
PBCT,3/12/2013,1
MMR,3/12/2013,6
AA,3/12/2013,-3
CVX,3/12/2013,3
DLPH,3/12/2013,3
SHW,3/12/2013,6
XOM,3/12/2013,2
TXN,3/12/2013,1
ADBE,3/12/2013,-1
DSW,3/12/2013,-1
BLL,3/12/2013,1
LRCX,3/12/2013,6
PXP,3/12/2013,1
HAR,3/12/2013,1
AXP,3/12/2013,3
GPS,3/12/2013,1
VAR,3/12/2013,6
APOL,3/12/2013,-3
CIM,3/12/2013,-1
EMC,3/12/2013,1
C,3/12/2013,1
XYL,3/12/2013,6
LLY,3/12/2013,3
CNP,3/12/2013,3
DTV,3/12/2013,3
MGM,3/12/2013,1
LSI,3/12/2013,1
TXT,3/12/2013,1
GILD,3/12/2013,-1
AON,3/12/2013,1
CRM,3/12/2013,-1
EOG,3/12/2013,-1
AEP,3/12/2013,1
AVP,3/12/2013,-1
VZ,3/12/2013,-1
KO,3/12/2013,2
FLR,3/12/2013,-3
GIS,3/12/2013,1
SWN,3/12/2013,3
DPS,3/12/2013,-3
GD,3/12/2013,-1
NEE,3/12/2013,-1
FFIV,3/12/2013,-1
AN,3/12/2013,6
NBR,3/12/2013,-1
FLWS,3/12/2013,6
TYC,3/12/2013,1
HRB,3/12/2013,-1
CERN,3/12/2013,-1
KMB,3/12/2013,1
CB,3/12/2013,4
IBM,3/12/2013,6
ALXN,3/12/2013,1
ACI,3/12/2013,-1
TSO,3/12/2013,-1
SE,3/12/2013,1
DD,3/12/2013,3
APH,3/12/2013,1
SPLS,3/12/2013,-1
RRC,3/12/2013,6
PXD,3/12/2013,-3
ALTR,3/12/2013,1
KIM,3/12/2013,1
GNW,3/12/2013,-3
GLW,3/12/2013,-1
STX,3/12/2013,1
HSP,3/12/2013,3
EL,3/12/2013,1
WTW,3/12/2013,-1
F,3/12/2013,-1
V,3/12/2013,-1
ADM,3/12/2013,1
LUK,3/12/2013,3
FAST,3/12/2013,6
APA,3/12/2013,2
DKS,3/12/2013,1
ARNA,3/12/2013,-3
QCOM,3/12/2013,-3
NWSA,3/12/2013,-1
FLIR,3/12/2013,-1
KEY,3/12/2013,1
IR,3/12/2013,6
GOOG,3/12/2013,2
PG,3/12/2013,-3
DOV,3/12/2013,1
GT,3/12/2013,-3
AEE,3/12/2013,2
CME,3/12/2013,-1
ROST,3/12/2013,-1
TSS,3/12/2013,1
MUR,3/12/2013,3
BDX,3/12/2013,1
PCL,3/12/2013,1
PAYX,3/12/2013,1
PLL,3/12/2013,-3
MOS,3/12/2013,1
EQR,3/12/2013,1
WIN,3/12/2013,-1
BAX,3/12/2013,3
NVDA,3/12/2013,-1
M,3/12/2013,-1
LLL,3/12/2013,4
LEN,3/12/2013,-1
AGN,3/12/2013,1
GE,3/12/2013,-3
AZO,3/12/2013,-1
ETFC,3/12/2013,5
LOW,3/12/2013,2
WY,3/12/2013,6
SCG,3/12/2013,1
GRPN,3/12/2013,-3
DF,3/12/2013,-1
NI,3/12/2013,1
CSCO,3/12/2013,2
DHR,3/12/2013,-1
TDC,3/12/2013,-1
SNA,3/12/2013,1
VALE,3/12/2013,-1
ABT,3/12/2013,3
VPRT,3/12/2013,3
TM,3/12/2013,-1
MSI,3/12/2013,-3
TIBX,3/12/2013,6
EXPR,3/12/2013,6
PEG,3/12/2013,3
WFM,3/12/2013,-3
TEL,3/12/2013,1
EBAY,3/12/2013,-1
WAG,3/12/2013,-1
RDC,3/12/2013,1
NFLX,3/12/2013,-1
BA,3/12/2013,6
TSN,3/12/2013,-3
KR,3/12/2013,1
TWX,3/12/2013,-1
ICE,3/12/2013,1
PKI,3/12/2013,1
JOY,3/12/2013,-1
NKE,3/12/2013,-1
AMP,3/12/2013,1
HOV,3/12/2013,1
K,3/12/2013,-3
MO,3/12/2013,-3
ORLY,3/12/2013,1
ISRG,3/12/2013,-3
MU,3/12/2013,6
VTR,3/12/2013,1
SYY,3/12/2013,-1
MCP,3/12/2013,-1
WU,3/12/2013,3
UNM,3/12/2013,1
SJM,3/12/2013,6
SRE,3/12/2013,-3
LNC,3/12/2013,3
SWK,3/12/2013,3
PCG,3/12/2013,3
NOC,3/12/2013,-1
OI,3/12/2013,6
DTE,3/12/2013,-1
EIX,3/12/2013,1
ALL,3/12/2013,-1
UTX,3/12/2013,1
MKC,3/12/2013,4
STI,3/12/2013,1
SYMC,3/12/2013,6
AMAT,3/12/2013,6
BAC,3/12/2013,1
WPX,3/12/2013,1
PWR,3/12/2013,6
MYL,3/12/2013,2
EMN,3/12/2013,6
HON,3/12/2013,1
TJX,3/12/2013,3
SPG,3/12/2013,6
PRGO,3/12/2013,6
ANN,3/12/2013,6
EQT,3/12/2013,5
SLB,3/12/2013,6
CVC,3/12/2013,-3
HOT,3/12/2013,-3
TER,3/12/2013,1
HAS,3/12/2013,5
CMA,3/12/2013,1
CSX,3/12/2013,2
AMD,3/12/2013,3
PSA,3/12/2013,3
SIRI,3/12/2013,-1
MJN,3/12/2013,4
JEF,3/12/2013,-1
PLD,3/12/2013,-1
WHR,3/12/2013,1
FISV,3/12/2013,-1
FB,3/12/2013,1
AIV,3/12/2013,1
BWA,3/12/2013,-1
TEG,3/12/2013,1
VFC,3/12/2013,1
GRMN,3/12/2013,6
ACE,3/12/2013,6
TWC,3/12/2013,-1
DE,3/12/2013,1
HP,3/12/2013,6
BEN,3/12/2013,1
ED,3/12/2013,1
SD,3/12/2013,-1
SLM,3/12/2013,6
ROP,3/12/2013,1
CHRW,3/12/2013,3
PCP,3/12/2013,4
AMGN,3/12/2013,-3
IP,3/12/2013,-3
QEP,3/12/2013,1
ITW,3/12/2013,1
CMS,3/12/2013,-1
UA,3/12/2013,-1
KMI,3/12/2013,5
KRFT,3/12/2013,-1
XLNX,3/12/2013,2
RSH,3/12/2013,-1
THC,3/12/2013,-1
STJ,3/12/2013,5
HPQ,3/12/2013,-3
TMK,3/12/2013,4
PNR,3/12/2013,6
JBL,3/12/2013,3
IPG,3/12/2013,1
AET,3/12/2013,1
USB,3/12/2013,-1
FLS,3/12/2013,3
MRO,3/12/2013,-1
SBUX,3/12/2013,-3
PEP,3/12/2013,1
ITW,3/13/2013,1
OI,3/13/2013,6
FLS,3/13/2013,3
SBUX,3/13/2013,-3
FAST,3/13/2013,6
FHN,3/13/2013,3
HOV,3/13/2013,1
SRCL,3/13/2013,6
AES,3/13/2013,-3
PEG,3/13/2013,3
ADM,3/13/2013,1
PDCO,3/13/2013,1
FB,3/13/2013,-1
BMS,3/13/2013,1
IRM,3/13/2013,3
LO,3/13/2013,1
BK,3/13/2013,1
ECL,3/13/2013,-1
COP,3/13/2013,-3
JBL,3/13/2013,3
CAG,3/13/2013,1
MS,3/13/2013,-1
DTV,3/13/2013,-1
GWW,3/13/2013,-1
JEF,3/13/2013,-1
ESV,3/13/2013,6
AVY,3/13/2013,1
MWV,3/13/2013,1
IR,3/13/2013,6
JOY,3/13/2013,-1
FTI,3/13/2013,-1
ISRG,3/13/2013,-1
NI,3/13/2013,1
XLNX,3/13/2013,2
VZ,3/13/2013,-1
PFG,3/13/2013,-1
APOL,3/13/2013,-3
QCOM,3/13/2013,-3
PLD,3/13/2013,-1
DLTR,3/13/2013,-1
NDAQ,3/13/2013,3
MOS,3/13/2013,1
APA,3/13/2013,2
BRK-B,3/13/2013,-1
CAB,3/13/2013,1
NTRS,3/13/2013,4
CVH,3/13/2013,6
COG,3/13/2013,3
LEN,3/13/2013,-1
IGT,3/13/2013,1
FISV,3/13/2013,-1
AEP,3/13/2013,1
CAM,3/13/2013,1
JEC,3/13/2013,1
NEE,3/13/2013,-1
PPG,3/13/2013,4
TYC,3/13/2013,1
VNO,3/13/2013,-1
RHT,3/13/2013,1
CNP,3/13/2013,3
DISCA,3/13/2013,-1
ANN,3/13/2013,6
VFC,3/13/2013,1
GNW,3/13/2013,-1
EQT,3/13/2013,5
MCK,3/13/2013,1
WU,3/13/2013,5
TRV,3/13/2013,6
ROK,3/13/2013,4
AN,3/13/2013,6
DNR,3/13/2013,1
ZION,3/13/2013,6
BBRY,3/13/2013,-1
CNX,3/13/2013,1
ADT,3/13/2013,4
RHI,3/13/2013,6
AAPL,3/13/2013,2
BEN,3/13/2013,1
DHI,3/13/2013,-1
ROP,3/13/2013,1
COF,3/13/2013,-3
AFL,3/13/2013,-3
SEE,3/13/2013,1
TEL,3/13/2013,1
DVA,3/13/2013,-3
BBBY,3/13/2013,1
HRS,3/13/2013,2
UTX,3/13/2013,3
PSX,3/13/2013,6
SO,3/13/2013,-1
LM,3/13/2013,6
WYNN,3/13/2013,-1
LRCX,3/13/2013,6
NKE,3/13/2013,6
GPC,3/13/2013,1
PCAR,3/13/2013,-1
SPG,3/13/2013,4
GAS,3/13/2013,1
STT,3/13/2013,2
CVX,3/13/2013,3
FLWS,3/13/2013,6
MGM,3/13/2013,1
PM,3/13/2013,1
WDC,3/13/2013,5
TMK,3/13/2013,4
LH,3/13/2013,1
MUR,3/13/2013,6
TSN,3/13/2013,-3
YUM,3/13/2013,-1
COL,3/13/2013,6
NOC,3/13/2013,-1
PWR,3/13/2013,6
XRX,3/13/2013,-1
ADBE,3/13/2013,-1
ZNGA,3/13/2013,5
CCI,3/13/2013,1
ARO,3/13/2013,4
WFM,3/13/2013,-3
WAT,3/13/2013,1
VLO,3/13/2013,2
MRK,3/13/2013,1
PETS,3/13/2013,6
SFLY,3/13/2013,6
R,3/13/2013,-1
XL,3/13/2013,3
SNE,3/13/2013,-3
PLL,3/13/2013,-3
XOM,3/13/2013,2
CSCO,3/13/2013,6
GOOG,3/13/2013,-1
PFE,3/13/2013,-1
APC,3/13/2013,1
BAX,3/13/2013,3
FITB,3/13/2013,-1
MCP,3/13/2013,-1
SYY,3/13/2013,-1
STX,3/13/2013,1
ADI,3/13/2013,6
ABT,3/13/2013,1
ATVI,3/13/2013,6
ARG,3/13/2013,1
TWC,3/13/2013,-1
FIS,3/13/2013,6
DAL,3/13/2013,2
CTL,3/13/2013,-1
MSI,3/13/2013,-1
DELL,3/13/2013,-3
MAS,3/13/2013,1
CCL,3/13/2013,-1
PEP,3/13/2013,1
KLAC,3/13/2013,1
VITC,3/13/2013,-1
HRL,3/13/2013,6
AMT,3/13/2013,-1
CVC,3/13/2013,-3
SNA,3/13/2013,1
DNB,3/13/2013,2
ADP,3/13/2013,6
CVS,3/13/2013,3
DOW,3/13/2013,-1
RSH,3/13/2013,-1
CRM,3/13/2013,-1
FFIV,3/13/2013,-3
MYL,3/13/2013,1
EXPE,3/13/2013,-3
PCL,3/13/2013,1
CHRW,3/13/2013,3
EXC,3/13/2013,4
LYB,3/13/2013,6
SCHL,3/13/2013,4
AVP,3/13/2013,-1
F,3/13/2013,-1
FE,3/13/2013,6
CHK,3/13/2013,-1
GES,3/13/2013,6
JPM,3/13/2013,2
WPO,3/13/2013,-3
DVN,3/13/2013,6
COV,3/13/2013,1
CPB,3/13/2013,1
NOV,3/13/2013,-1
TIBX,3/13/2013,6
HON,3/13/2013,1
BIG,3/13/2013,-1
DSW,3/13/2013,-1
A,3/13/2013,6
AON,3/13/2013,1
XEL,3/13/2013,3
WFC,3/13/2013,6
XRAY,3/13/2013,1
AET,3/13/2013,1
FCX,3/13/2013,3
RTN,3/13/2013,-3
PKI,3/13/2013,1
BMC,3/13/2013,6
HAS,3/13/2013,3
KMB,3/13/2013,1
THC,3/13/2013,-1
SCHW,3/13/2013,-1
NLY,3/13/2013,1
MAT,3/13/2013,6
VRSN,3/13/2013,6
NTAP,3/13/2013,1
KIM,3/13/2013,1
HOG,3/13/2013,-1
HBAN,3/13/2013,2
INTC,3/13/2013,-1
NWSA,3/13/2013,-3
ADSK,3/13/2013,-1
AIG,3/13/2013,1
NFX,3/13/2013,1
UA,3/13/2013,-1
TMO,3/13/2013,1
KMI,3/13/2013,3
FTR,3/13/2013,6
WYN,3/13/2013,6
JNPR,3/13/2013,-1
CL,3/13/2013,3
SHLD,3/13/2013,-1
PBCT,3/13/2013,1
XYL,3/13/2013,6
BEAM,3/13/2013,-1
GCI,3/13/2013,-1
HES,3/13/2013,5
BMY,3/13/2013,6
NVDA,3/13/2013,4
HAL,3/13/2013,-1
PPL,3/13/2013,3
TROW,3/13/2013,6
PCLN,3/13/2013,-1
DKS,3/13/2013,1
ZLC,3/13/2013,4
DOV,3/13/2013,1
MDT,3/13/2013,-1
PRGO,3/13/2013,6
PG,3/13/2013,-3
LUV,3/13/2013,6
RDC,3/13/2013,1
KSS,3/13/2013,1
DTE,3/13/2013,-1
SYK,3/13/2013,-1
MTB,3/13/2013,-3
NTRI,3/13/2013,-3
EOG,3/13/2013,-1
LEG,3/13/2013,4
CME,3/13/2013,-1
KR,3/13/2013,1
ALTR,3/13/2013,1
SLM,3/13/2013,6
S,3/13/2013,-1
DPS,3/13/2013,-3
DD,3/13/2013,1
GMCR,3/13/2013,1
EFX,3/13/2013,-3
DDS,3/13/2013,-1
HD,3/13/2013,2
SHW,3/13/2013,6
UNP,3/13/2013,6
TXN,3/13/2013,1
VIAB,3/13/2013,-1
BLL,3/13/2013,1
FMC,3/13/2013,6
WMT,3/13/2013,2
DRI,3/13/2013,-1
LSI,3/13/2013,1
EIX,3/13/2013,1
JCP,3/13/2013,-3
JCI,3/13/2013,1
DO,3/13/2013,1
TSS,3/13/2013,1
ATI,3/13/2013,6
IBM,3/13/2013,6
AEO,3/13/2013,-1
RL,3/13/2013,-1
CA,3/13/2013,5
TGT,3/13/2013,2
MNST,3/13/2013,-1
MON,3/13/2013,-1
URBN,3/13/2013,1
BAC,3/13/2013,1
BSX,3/13/2013,3
BA,3/13/2013,4
QEP,3/13/2013,1
CMI,3/13/2013,2
AEE,3/13/2013,2
AMZN,3/13/2013,-1
WM,3/13/2013,6
TIF,3/13/2013,3
HRB,3/13/2013,-1
TWX,3/13/2013,-1
NSC,3/13/2013,6
TDC,3/13/2013,6
IP,3/13/2013,-3
CMS,3/13/2013,-1
ORLY,3/13/2013,1
GIS,3/13/2013,1
IVZ,3/13/2013,-1
CINF,3/13/2013,3
CB,3/13/2013,4
SAI,3/13/2013,-3
HCN,3/13/2013,1
SIRI,3/13/2013,-1
BIIB,3/13/2013,3
NEM,3/13/2013,-1
NBL,3/13/2013,1
NOK,3/13/2013,-3
DUK,3/13/2013,2
PX,3/13/2013,1
ALL,3/13/2013,-1
LLTC,3/13/2013,1
CMG,3/13/2013,6
MCO,3/13/2013,4
PNW,3/13/2013,6
CTSH,3/13/2013,1
ETFC,3/13/2013,5
HAR,3/13/2013,1
BKS,3/13/2013,-1
MMC,3/13/2013,4
ROST,3/13/2013,-1
EBAY,3/13/2013,-1
CTAS,3/13/2013,6
ICE,3/13/2013,5
BCR,3/13/2013,1
EXPD,3/13/2013,1
FOSL,3/13/2013,-1
CF,3/13/2013,-3
SNDK,3/13/2013,6
CFN,3/13/2013,6
BRCM,3/13/2013,-1
VAR,3/13/2013,6
AMD,3/13/2013,-1
BWA,3/13/2013,-1
CMCSA,3/13/2013,4
PAYX,3/13/2013,1
SKS,3/13/2013,1
P,3/13/2013,-1
CI,3/13/2013,1
OMC,3/13/2013,1
MCHP,3/13/2013,-1
VALE,3/13/2013,-1
SE,3/13/2013,1
SWY,3/13/2013,6
AA,3/13/2013,-3
BBT,3/13/2013,-1
WMB,3/13/2013,-1
FDX,3/13/2013,-1
TXT,3/13/2013,1
MMR,3/13/2013,6
SWK,3/13/2013,1
HSY,3/13/2013,2
PCS,3/13/2013,-1
TEG,3/13/2013,1
MCD,3/13/2013,-3
HIG,3/13/2013,3
INTU,3/13/2013,3
JNJ,3/13/2013,6
K,3/13/2013,-3
NYX,3/13/2013,-1
RAI,3/13/2013,2
PETM,3/13/2013,3
RRC,3/13/2013,6
FLIR,3/13/2013,6
FRX,3/13/2013,6
BF-B,3/13/2013,-1
SCG,3/13/2013,1
GILD,3/13/2013,-1
GS,3/13/2013,-1
SIAL,3/13/2013,-1
CELG,3/13/2013,-1
GLW,3/13/2013,-1
NWL,3/13/2013,-1
PNC,3/13/2013,6
AZO,3/13/2013,-1
DLX,3/13/2013,6
KMX,3/13/2013,6
SRE,3/13/2013,-3
HOTT,3/13/2013,-1
VMC,3/13/2013,1
AIZ,3/13/2013,1
CAT,3/13/2013,3
ZMH,3/13/2013,1
BTU,3/13/2013,-1
FDO,3/13/2013,-1
SD,3/13/2013,-1
STI,3/13/2013,1
BDX,3/13/2013,1
JDSU,3/13/2013,3
STJ,3/13/2013,5
ETR,3/13/2013,-1
NU,3/13/2013,3
PCP,3/13/2013,4
DFS,3/13/2013,-3
CIM,3/13/2013,-1
TRIP,3/13/2013,-1
HCBK,3/13/2013,3
BLK,3/13/2013,-1
ORCL,3/13/2013,6
LUK,3/13/2013,3
MRO,3/13/2013,-1
GRMN,3/13/2013,6
RSG,3/13/2013,1
SLB,3/13/2013,6
HSP,3/13/2013,3
L,3/13/2013,-1
LMT,3/13/2013,-1
AMP,3/13/2013,1
AKAM,3/13/2013,-1
PXD,3/13/2013,-3
OKE,3/13/2013,-1
UNH,3/13/2013,-1
CBS,3/13/2013,1
X,3/13/2013,-1
MPC,3/13/2013,-1
USB,3/13/2013,-1
ABBV,3/13/2013,-1
EXPR,3/13/2013,4
MJN,3/13/2013,4
UNM,3/13/2013,1
HPQ,3/13/2013,-3
STZ,3/13/2013,-1
GPS,3/13/2013,1
AMAT,3/13/2013,6
SPLS,3/13/2013,-1
WAG,3/13/2013,-1
D,3/13/2013,1
JOSB,3/13/2013,3
KO,3/13/2013,6
NRG,3/13/2013,-1
PNR,3/13/2013,6
MHFI,3/13/2013,6
FLR,3/13/2013,-3
TJX,3/13/2013,3
DLPH,3/13/2013,3
AIV,3/13/2013,1
TM,3/13/2013,-1
ETN,3/13/2013,6
DGX,3/13/2013,3
AMGN,3/13/2013,-3
MSFT,3/13/2013,4
HOT,3/13/2013,-1
WTW,3/13/2013,-1
NXY,3/13/2013,4
WY,3/13/2013,6
SNI,3/13/2013,1
BHI,3/13/2013,-3
EL,3/13/2013,1
SJM,3/13/2013,6
MAR,3/13/2013,5
M,3/13/2013,-1
MA,3/13/2013,-3
TSO,3/13/2013,-1
DE,3/13/2013,1
PSA,3/13/2013,3
NE,3/13/2013,-1
MKC,3/13/2013,4
EQR,3/13/2013,1
OXY,3/13/2013,-1
CSC,3/13/2013,6
MMM,3/13/2013,3
EMC,3/13/2013,2
ALXN,3/13/2013,1
KEY,3/13/2013,1
MU,3/13/2013,6
COH,3/13/2013,-1
CMA,3/13/2013,1
C,3/13/2013,3
APH,3/13/2013,1
EMN,3/13/2013,6
EMR,3/13/2013,3
V,3/13/2013,3
ACN,3/13/2013,-1
HUM,3/13/2013,5
EW,3/13/2013,-1
HNZ,3/13/2013,-1
AGN,3/13/2013,1
TAP,3/13/2013,4
LLL,3/13/2013,4
MO,3/13/2013,-3
PHM,3/13/2013,-1
GME,3/13/2013,2
BBY,3/13/2013,6
PRU,3/13/2013,6
PCG,3/13/2013,3
DG,3/13/2013,6
AVB,3/13/2013,3
NFLX,3/13/2013,-1
ACE,3/13/2013,6
SWN,3/13/2013,3
AXP,3/13/2013,3
VTR,3/13/2013,1
IPG,3/13/2013,1
CSX,3/13/2013,2
PBI,3/13/2013,-3
WIN,3/13/2013,-1
ARNA,3/13/2013,-3
MOLX,3/13/2013,1
WHR,3/13/2013,1
SYMC,3/13/2013,6
CAH,3/13/2013,1
GT,3/13/2013,-3
GE,3/13/2013,-3
PGR,3/13/2013,1
GD,3/13/2013,-1
T,3/13/2013,-1
MDLZ,3/13/2013,-1
LNC,3/13/2013,1
FL,3/13/2013,-3
ANF,3/13/2013,1
TER,3/13/2013,1
COST,3/13/2013,-1
MET,3/13/2013,4
CERN,3/13/2013,-1
FSLR,3/13/2013,-1
TE,3/13/2013,1
YHOO,3/13/2013,-1
BXP,3/13/2013,2
